payment_id,invoice_id,payment_date,amount,bank_account_ref
PMT-7805,INV-5805,2024-08-11,258.48,BA-80085646
PMT-7806,INV-5806,2024-08-11,4528.79,BA-88274942
PMT-7807,INV-5807,2024-07-29,1088.86,BA-14963055
PMT-7808,INV-5808,2024-08-02,1692.62,BA-48023212
PMT-7809,INV-5809,2024-07-29,3879.73,BA-14158247
PMT-7810,INV-5810,2024-08-05,6513.23,BA-33651543
PMT-7811,INV-5811,2024-07-30,3347.75,BA-78851172
PMT-7812,INV-5812,2024-08-02,2026.27,BA-79270678
PMT-7813,INV-5813,2024-08-14,1255.98,BA-80297512
PMT-7814,INV-5814,2024-07-27,2847.29,BA-26864695
PMT-7815,INV-5815,2024-08-04,2117.84,BA-87492016
PMT-7816,INV-5816,2024-07-28,4808.42,BA-75551200
PMT-7817,INV-5817,2024-08-09,4903.63,BA-72590981
PMT-7818,INV-5818,2024-07-29,1625.66,BA-84027500
PMT-7819,INV-5819,2024-08-04,1275.0,BA-71967692
PMT-7820,INV-5820,2024-08-06,4531.73,BA-31321298
PMT-7821,INV-5821,2024-08-14,4876.49,BA-38325623
PMT-7822,INV-5822,2024-07-27,3832.34,BA-36614050
PMT-7823,INV-5823,2024-08-12,8911.46,BA-36146343
PMT-7824,INV-5824,2024-08-09,1997.86,BA-14959258
PMT-7825,INV-5825,2024-08-07,2216.14,BA-42824244
PMT-7826,INV-5826,2024-08-14,574.23,BA-25146464
PMT-7827,INV-5827,2024-08-13,4950.77,BA-57096651
PMT-7828,INV-5828,2024-08-01,911.27,BA-52359299
PMT-7829,INV-5829,2024-07-27,3156.79,BA-56286819
PMT-7830,INV-5830,2024-08-14,356.73,BA-31598901
PMT-7831,INV-5831,2024-08-02,4504.9,BA-55997036
PMT-7832,INV-5832,2024-08-01,834.43,BA-62916199
PMT-7833,INV-5833,2024-08-04,4164.53,BA-80901507
PMT-7834,INV-5834,2024-07-31,3429.07,BA-76267357
PMT-7835,INV-5835,2024-08-03,654.49,BA-24708658
PMT-7836,INV-5836,2024-07-31,6740.23,BA-39531289
PMT-7837,INV-5837,2024-08-05,1147.44,BA-56735618
PMT-7838,INV-5838,2024-08-15,3566.48,BA-95223357
PMT-7839,INV-5839,2024-08-13,6130.78,BA-15723892
PMT-7840,INV-5840,2024-08-07,3480.48,BA-55987803
PMT-7841,INV-5841,2024-08-09,3893.25,BA-17242994
PMT-7842,INV-5842,2024-08-09,1317.48,BA-96513477
PMT-7843,INV-5843,2024-07-28,203.76,BA-14963055
PMT-7844,INV-5844,2024-08-10,187.07,BA-74438948
PMT-7845,INV-5845,2024-07-31,1918.97,BA-54030605
PMT-7846,INV-5846,2024-08-05,3180.42,BA-94932017
PMT-7847,INV-5847,2024-08-13,2832.32,BA-34949696
PMT-7848,INV-5848,2024-08-01,1853.55,BA-76149430
PMT-7849,INV-5849,2024-08-10,375.77,BA-43971558
PMT-7850,INV-5850,2024-08-08,1549.76,BA-91556692
PMT-7851,INV-5851,2024-07-28,293.61,BA-95988827
PMT-7852,INV-5852,2024-07-28,3664.04,BA-92809450
PMT-7853,INV-5853,2024-07-29,1960.12,BA-91220385
PMT-7854,INV-5854,2024-08-10,3806.16,BA-90068835
PMT-7855,INV-5855,2024-08-14,5267.97,BA-37543972
PMT-7856,INV-5856,2024-08-09,1482.42,BA-63198298
PMT-7857,INV-5857,2024-08-03,882.29,BA-97366946
PMT-7858,INV-5858,2024-08-09,3261.12,BA-33651543
PMT-7859,INV-5859,2024-08-09,4140.66,BA-97983916
PMT-7860,INV-5860,2024-08-15,2888.92,BA-24081833
PMT-7861,INV-5861,2024-08-02,4368.08,BA-72458740
PMT-7862,INV-5862,2024-08-09,2977.0,BA-42693863
PMT-7863,INV-5863,2024-08-09,968.2,BA-44709914
PMT-7864,INV-5864,2024-08-06,1408.34,BA-87578838
PMT-7865,INV-5865,2024-08-15,4833.27,BA-73852141
PMT-7866,INV-5866,2024-08-02,2652.26,BA-86421196
PMT-7867,INV-5867,2024-08-03,4291.47,BA-34361182
PMT-7868,INV-5868,2024-08-03,4265.75,BA-38449609
PMT-7869,INV-5869,2024-08-02,3559.85,BA-74851593
PMT-7870,INV-5870,2024-08-02,483.73,BA-44305229
PMT-7871,INV-5871,2024-08-01,3156.22,BA-47393548
PMT-7872,INV-5872,2024-08-16,4115.7,BA-21397668
PMT-7873,INV-5873,2024-08-01,542.91,BA-91615514
PMT-7874,INV-5874,2024-08-03,3274.9,BA-80263864
PMT-7875,INV-5875,2024-08-09,6560.64,BA-71325367
PMT-7876,INV-5876,2024-08-17,1036.67,BA-61688682
PMT-7877,INV-5877,2024-08-19,2698.26,BA-72447903
PMT-7878,INV-5878,2024-08-19,5751.83,BA-49585217
PMT-7879,INV-5879,2024-08-04,2358.18,BA-43884301
PMT-7880,INV-5880,2024-08-18,2524.53,BA-36271930
PMT-7881,INV-5881,2024-08-16,2604.57,BA-36192056
PMT-7882,INV-5882,2024-08-14,1119.3,BA-98115205
PMT-7883,INV-5883,2024-08-15,1676.79,BA-44112965
PMT-7884,INV-5884,2024-08-18,4792.9,BA-79188088
PMT-7885,INV-5885,2024-08-01,6403.96,BA-18254904
PMT-7886,INV-5886,2024-08-02,5194.55,BA-90068835
PMT-7887,INV-5887,2024-08-08,4100.75,BA-30287103
PMT-7888,INV-5888,2024-08-14,1451.27,BA-20460227
PMT-7889,INV-5889,2024-08-05,4671.44,BA-57740731
PMT-7890,INV-5890,2024-08-08,1671.22,BA-62662255
PMT-7891,INV-5891,2024-08-01,1456.04,BA-94932017
PMT-7892,INV-5892,2024-08-08,4575.18,BA-94781070
PMT-7893,INV-5893,2024-08-12,1759.77,BA-38449609
PMT-7894,INV-5894,2024-08-08,2220.88,BA-22215229
PMT-7895,INV-5895,2024-08-03,4103.2,BA-93479287
PMT-7896,INV-5896,2024-08-16,329.35,BA-43557996
PMT-7897,INV-5897,2024-08-20,388.86,BA-97366946
PMT-7898,INV-5898,2024-08-14,1719.51,BA-54033490
PMT-7899,INV-5899,2024-08-15,4214.74,BA-95359381
PMT-7900,INV-5900,2024-08-12,1743.36,BA-72447903
PMT-7901,INV-5901,2024-08-17,8100.04,BA-66119495
PMT-7902,INV-5902,2024-08-03,4694.27,BA-12437810
PMT-7903,INV-5903,2024-08-09,2469.6,BA-51284804
PMT-7904,INV-5904,2024-08-03,1443.68,BA-67917877
PMT-7905,INV-5905,2024-08-16,2706.71,BA-42509269
PMT-7906,INV-5906,2024-08-18,2716.59,BA-46751573
PMT-7907,INV-5907,2024-08-09,2494.6,BA-41863178
PMT-7908,INV-5908,2024-08-03,10124.05,BA-24033524
PMT-7909,INV-5909,2024-08-07,4087.62,BA-18322022
PMT-7910,INV-5910,2024-08-08,5218.93,BA-48808820
PMT-7911,INV-5911,2024-08-04,1064.11,BA-24635906
PMT-7912,INV-5912,2024-08-10,1651.08,BA-55032202
PMT-7913,INV-5913,2024-08-04,1192.84,BA-21754281
PMT-7914,INV-5914,2024-08-12,1327.94,BA-94378806
PMT-7915,INV-5915,2024-08-04,5325.14,BA-39974058
PMT-7916,INV-5916,2024-08-13,2740.84,BA-45052250
PMT-7917,INV-5917,2024-08-05,5119.46,BA-13099855
PMT-7918,INV-5918,2024-08-16,1053.17,BA-97366946
PMT-7919,INV-5919,2024-08-12,555.77,BA-49449733
PMT-7920,INV-5920,2024-08-05,5022.32,BA-66381091
PMT-7921,INV-5921,2024-08-19,538.52,BA-34367415
PMT-7922,INV-5922,2024-08-17,945.38,BA-72446885
PMT-7923,INV-5923,2024-08-10,3366.79,BA-96110063
PMT-7924,INV-5924,2024-08-07,5761.87,BA-83960310
PMT-7925,INV-5925,2024-08-08,1863.45,BA-41358823
PMT-7926,INV-5926,2024-08-12,2579.66,BA-40677423
PMT-7927,INV-5927,2024-08-16,2381.8,BA-33877318
PMT-7928,INV-5928,2024-08-13,2224.5,BA-94932017
PMT-7929,INV-5929,2024-08-06,4330.51,BA-32648173
PMT-7930,INV-5930,2024-08-19,2079.0,BA-68605830
PMT-7931,INV-5931,2024-08-16,3213.11,BA-21420815
PMT-7932,INV-5932,2024-08-08,2518.12,BA-76232938
PMT-7933,INV-5933,2024-08-21,5446.65,BA-57864027
PMT-7934,INV-5934,2024-08-04,2863.13,BA-20119524
PMT-7935,INV-5935,2024-08-18,2252.64,BA-74438948
PMT-7936,INV-5936,2024-08-06,3120.09,BA-50767129
PMT-7937,INV-5937,2024-08-08,1485.44,BA-70661014
PMT-7938,INV-5938,2024-08-04,2590.11,BA-21140502
PMT-7939,INV-5939,2024-08-12,2940.31,BA-29094692
PMT-7940,INV-5940,2024-08-19,3486.1,BA-31143713
PMT-7941,INV-5941,2024-08-04,2349.98,BA-60485796
PMT-7942,INV-5942,2024-08-14,3933.85,BA-60928773
PMT-7943,INV-5943,2024-08-05,5497.81,BA-67612248
PMT-7944,INV-5944,2024-08-07,3742.68,BA-85893910
PMT-7945,INV-5945,2024-08-20,10264.84,BA-49321318
PMT-7946,INV-5946,2024-08-10,4764.18,BA-23618316
PMT-7947,INV-5947,2024-08-20,304.66,BA-43884301
PMT-7948,INV-5948,2024-08-16,5351.64,BA-13856428
PMT-7949,INV-5949,2024-08-09,1725.12,BA-10856538
PMT-7950,INV-5950,2024-08-11,3735.81,BA-46206593
PMT-7951,INV-5951,2024-08-10,5710.88,BA-85893910
PMT-7952,INV-5952,2024-08-17,5161.87,BA-31970008
PMT-7953,INV-5953,2024-08-12,1990.83,BA-39806413
PMT-7954,INV-5954,2024-08-18,802.9,BA-13333217
PMT-7955,INV-5955,2024-08-06,11274.96,BA-83960310
PMT-7956,INV-5956,2024-08-11,4604.75,BA-48699623
PMT-7957,INV-5957,2024-08-18,6481.6,BA-74628898
PMT-7958,INV-5958,2024-08-04,4362.8,BA-83202498
PMT-7959,INV-5959,2024-08-11,5032.2,BA-18427393
PMT-7960,INV-5960,2024-08-16,3657.48,BA-42518840
PMT-7961,INV-5961,2024-08-07,2730.6,BA-38019720
PMT-7962,INV-5962,2024-08-10,2619.52,BA-71330592
PMT-7963,INV-5963,2024-08-18,2685.54,BA-60928773
PMT-7964,INV-5964,2024-08-07,164.86,BA-97366946
PMT-7965,INV-5965,2024-08-22,4560.93,BA-43800696
PMT-7966,INV-5966,2024-08-14,2035.87,BA-80676511
PMT-7967,INV-5967,2024-08-16,2823.91,BA-76825389
PMT-7968,INV-5968,2024-08-15,2387.23,BA-80721337
PMT-7969,INV-5969,2024-08-12,2785.22,BA-43557996
PMT-7970,INV-5970,2024-08-13,1415.21,BA-40432459
PMT-7971,INV-5971,2024-08-15,4705.95,BA-90938952
PMT-7972,INV-5972,2024-08-12,2288.53,BA-78704012
PMT-7973,INV-5973,2024-08-06,2983.71,BA-27241056
PMT-7974,INV-5974,2024-08-17,6071.71,BA-80388699
PMT-7975,INV-5975,2024-08-18,3754.2,BA-79140956
PMT-7976,INV-5976,2024-08-18,5380.74,BA-23664246
PMT-7977,INV-5977,2024-08-07,2010.7,BA-32648173
PMT-7978,INV-5978,2024-08-09,5115.22,BA-36321833
PMT-7979,INV-5979,2024-08-07,8714.42,BA-67151806
PMT-7980,INV-5980,2024-08-07,750.78,BA-47762707
PMT-7981,INV-5981,2024-08-06,213.31,BA-38152097
PMT-7982,INV-5982,2024-08-24,1521.1,BA-45052250
PMT-7983,INV-5983,2024-08-14,6942.96,BA-31667923
PMT-7984,INV-5984,2024-08-16,1025.91,BA-45046288
PMT-7985,INV-5985,2024-08-11,4306.63,BA-44305229
PMT-7986,INV-5986,2024-08-20,5936.11,BA-28974291
PMT-7987,INV-5987,2024-08-24,2297.41,BA-39902737
PMT-7988,INV-5988,2024-08-23,4294.35,BA-35266505
PMT-7989,INV-5989,2024-08-16,4033.93,BA-17300509
PMT-7990,INV-5990,2024-08-14,3765.33,BA-44841887
PMT-7991,INV-5991,2024-08-11,3244.99,BA-21643368
PMT-7992,INV-5992,2024-08-23,2479.04,BA-15471626
PMT-7993,INV-5993,2024-08-26,2476.43,BA-46908880
PMT-7994,INV-5994,2024-08-22,3838.32,BA-62916199
PMT-7995,INV-5995,2024-08-17,1520.21,BA-17050844
PMT-7996,INV-5996,2024-08-10,1248.61,BA-30837589
PMT-7997,INV-5997,2024-08-26,8372.51,BA-96290869
PMT-7998,INV-5998,2024-08-23,1016.31,BA-64317606
PMT-7999,INV-5999,2024-08-13,2607.06,BA-61688682
PMT-8000,INV-6000,2024-08-13,1142.48,BA-61688682
PMT-8001,INV-6001,2024-08-11,747.06,BA-97366946
PMT-8002,INV-6002,2024-08-24,2747.27,BA-45188193
PMT-8003,INV-6003,2024-08-22,189.58,BA-72834219
PMT-8004,INV-6004,2024-08-13,2807.18,BA-62962242
PMT-8005,INV-6005,2024-08-09,1799.37,BA-71861787
PMT-8006,INV-6006,2024-08-14,1715.08,BA-47743594
PMT-8007,INV-6007,2024-08-27,1201.68,BA-54672257
PMT-8008,INV-6008,2024-08-10,1031.43,BA-98428371
PMT-8009,INV-6009,2024-08-11,3811.65,BA-19814103
PMT-8010,INV-6010,2024-08-12,2120.65,BA-64490884
PMT-8011,INV-6011,2024-08-19,3950.73,BA-12871813
PMT-8012,INV-6012,2024-08-16,1309.02,BA-93023765
PMT-8013,INV-6013,2024-08-10,2597.2,BA-47743594
PMT-8014,INV-6014,2024-08-16,1100.46,BA-94083747
PMT-8015,INV-6015,2024-08-27,3973.85,BA-41349982
PMT-8016,INV-6016,2024-08-18,994.41,BA-45052250
PMT-8017,INV-6017,2024-08-21,11751.64,BA-58413585
PMT-8018,INV-6018,2024-08-15,3007.81,BA-77852569
PMT-8019,INV-6019,2024-08-21,3085.9,BA-76385704
PMT-8020,INV-6020,2024-08-23,3409.64,BA-22340236
PMT-8021,INV-6021,2024-08-18,3813.25,BA-28615439
PMT-8022,INV-6022,2024-08-15,1941.3,BA-17845626
PMT-8023,INV-6023,2024-08-25,6195.69,BA-31667923
PMT-8024,INV-6024,2024-08-25,3651.2,BA-29046982
PMT-8025,INV-6025,2024-08-16,5934.75,BA-66610985
PMT-8026,INV-6026,2024-08-11,5563.12,BA-96885593
PMT-8027,INV-6027,2024-08-15,764.32,BA-95134096
PMT-8028,INV-6028,2024-08-13,4430.78,BA-64490884
PMT-8029,INV-6029,2024-08-28,4150.79,BA-18909462
PMT-8030,INV-6030,2024-08-24,1005.38,BA-76329160
PMT-8031,INV-6031,2024-08-18,901.21,BA-39124647
PMT-8032,INV-6032,2024-08-15,326.74,BA-46969722
PMT-8033,INV-6033,2024-08-19,1629.78,BA-77695536
PMT-8034,INV-6034,2024-08-14,6791.08,BA-72511088
PMT-8035,INV-6035,2024-08-14,11977.79,BA-69837566
PMT-8036,INV-6036,2024-08-23,1706.85,BA-75627516
PMT-8037,INV-6037,2024-08-13,1060.13,BA-88351121
PMT-8038,INV-6038,2024-08-18,2060.02,BA-23624701
PMT-8039,INV-6039,2024-08-11,2464.73,BA-55392851
PMT-8040,INV-6040,2024-08-15,1310.1,BA-92771958
PMT-8041,INV-6041,2024-08-12,1959.15,BA-36029282
PMT-8042,INV-6042,2024-08-22,3815.08,BA-22309529
PMT-8043,INV-6043,2024-08-13,3808.09,BA-73514358
PMT-8044,INV-6044,2024-08-21,2411.85,BA-57097108
PMT-8045,INV-6045,2024-08-30,658.16,BA-81340400
PMT-8046,INV-6046,2024-08-22,840.54,BA-18851446
PMT-8047,INV-6047,2024-08-29,2511.79,BA-13333217
PMT-8048,INV-6048,2024-08-30,4649.08,BA-71561748
PMT-8049,INV-6049,2024-08-26,806.85,BA-83589642
PMT-8050,INV-6050,2024-08-30,4976.48,BA-92106366
PMT-8051,INV-6051,2024-08-29,3988.43,BA-69382640
PMT-8052,INV-6052,2024-08-18,3545.94,BA-62662255
PMT-8053,INV-6053,2024-08-21,5490.92,BA-26421523
PMT-8054,INV-6054,2024-08-28,5204.07,BA-98115205
PMT-8055,INV-6055,2024-08-18,3177.58,BA-30502182
PMT-8056,INV-6056,2024-08-27,3319.67,BA-77330181
PMT-8057,INV-6057,2024-08-22,1323.91,BA-35676674
PMT-8058,INV-6058,2024-08-16,1218.43,BA-91248554
PMT-8059,INV-6059,2024-08-23,5951.22,BA-15375567
PMT-8060,INV-6060,2024-08-23,2698.26,BA-50527182
PMT-8061,INV-6061,2024-08-28,3383.33,BA-66381091
PMT-8062,INV-6062,2024-08-29,4740.4,BA-18322022
PMT-8063,INV-6063,2024-08-30,1576.75,BA-25905184
PMT-8064,INV-6064,2024-08-21,3030.97,BA-59773788
PMT-8065,INV-6065,2024-08-23,522.94,BA-60928773
PMT-8066,INV-6066,2024-08-31,1230.88,BA-60928773
PMT-8067,INV-6067,2024-08-19,4656.05,BA-54672257
PMT-8068,INV-6068,2024-08-31,652.09,BA-75714920
PMT-8069,INV-6069,2024-08-15,8766.43,BA-47522967
PMT-8070,INV-6070,2024-08-28,986.92,BA-44970682
PMT-8071,INV-6071,2024-08-28,3640.55,BA-33858409
PMT-8072,INV-6072,2024-08-20,599.75,BA-80025708
PMT-8073,INV-6073,2024-08-16,916.69,BA-81380338
PMT-8074,INV-6074,2024-09-01,2616.84,BA-55909953
PMT-8075,INV-6075,2024-08-24,5743.11,BA-43095058
PMT-8076,INV-6076,2024-08-23,3356.62,BA-42095026
PMT-8077,INV-6077,2024-08-18,9485.12,BA-88634183
PMT-8078,INV-6078,2024-08-29,3629.36,BA-43852498
PMT-8079,INV-6079,2024-08-26,4214.8,BA-10240379
PMT-8080,INV-6080,2024-08-31,5759.12,BA-95149012
PMT-8081,INV-6081,2024-08-30,4989.88,BA-91829239
PMT-8082,INV-6082,2024-08-22,5257.73,BA-95344481
PMT-8083,INV-6083,2024-08-31,888.63,BA-17784483
PMT-8084,INV-6084,2024-09-01,5723.27,BA-92106366
PMT-8085,INV-6085,2024-08-27,8645.1,BA-29343122
PMT-8086,INV-6086,2024-09-01,1176.75,BA-18329487
PMT-8087,INV-6087,2024-08-25,2310.3,BA-80901507
PMT-8088,INV-6088,2024-08-25,3945.35,BA-60928773
PMT-8089,INV-6089,2024-08-28,5059.52,BA-53999836
PMT-8090,INV-6090,2024-08-17,2467.28,BA-58877189
PMT-8091,INV-6091,2024-08-24,757.16,BA-75399034
PMT-8092,INV-6092,2024-08-31,2918.36,BA-46908880
PMT-8093,INV-6093,2024-08-26,5013.96,BA-78649916
PMT-8094,INV-6094,2024-08-22,3253.34,BA-26998722
PMT-8095,INV-6095,2024-08-30,267.23,BA-27665398
PMT-8096,INV-6096,2024-08-27,1870.18,BA-56325277
PMT-8097,INV-6097,2024-08-25,885.11,BA-39962626
PMT-8098,INV-6098,2024-08-30,402.55,BA-62472380
PMT-8099,INV-6099,2024-08-27,5846.82,BA-23624701
PMT-8100,INV-6100,2024-08-18,2436.25,BA-45046288
PMT-8101,INV-6101,2024-08-27,2886.44,BA-68974969
PMT-8102,INV-6102,2024-08-22,11248.89,BA-99221985
PMT-8103,INV-6103,2024-08-23,719.06,BA-98452642
PMT-8104,INV-6104,2024-08-30,6670.1,BA-71325367
PMT-8105,INV-6105,2024-08-25,6168.36,BA-12871813
PMT-8106,INV-6106,2024-08-28,2774.02,BA-66255890
PMT-8107,INV-6107,2024-08-17,1186.35,BA-99069522
PMT-8108,INV-6108,2024-08-25,3281.57,BA-33341044
PMT-8109,INV-6109,2024-09-03,1466.23,BA-62759119
PMT-8110,INV-6110,2024-08-18,3207.85,BA-16478434
PMT-8111,INV-6111,2024-08-27,9504.69,BA-33024522
PMT-8112,INV-6112,2024-08-28,459.76,BA-20551530
PMT-8113,INV-6113,2024-08-30,1207.95,BA-96747628
PMT-8114,INV-6114,2024-08-18,1018.32,BA-78041437
PMT-8115,INV-6115,2024-08-30,2719.04,BA-58775543
PMT-8116,INV-6116,2024-09-02,6857.14,BA-88712142
PMT-8117,INV-6117,2024-08-26,4722.4,BA-24033524
PMT-8118,INV-6118,2024-08-24,3262.68,BA-63198298
PMT-8119,INV-6119,2024-08-27,645.04,BA-52423277
PMT-8120,INV-6120,2024-08-27,5018.44,BA-45456120
PMT-8121,INV-6121,2024-09-01,300.29,BA-84027500
PMT-8122,INV-6122,2024-08-20,1748.24,BA-61121087
PMT-8123,INV-6123,2024-08-22,3118.54,BA-27388652
PMT-8124,INV-6124,2024-09-01,1227.96,BA-31587929
PMT-8125,INV-6125,2024-08-20,1623.93,BA-38818470
PMT-8126,INV-6126,2024-08-28,2536.16,BA-45642621
PMT-8127,INV-6127,2024-08-23,873.5,BA-94378806
PMT-8128,INV-6128,2024-08-25,9902.12,BA-83960310
PMT-8129,INV-6129,2024-09-01,4290.33,BA-40331435
PMT-8130,INV-6130,2024-08-18,475.44,BA-59106734
PMT-8131,INV-6131,2024-08-21,2896.05,BA-17845626
PMT-8132,INV-6132,2024-08-27,9635.88,BA-13137377
PMT-8133,INV-6133,2024-08-31,3822.88,BA-46058564
PMT-8134,INV-6134,2024-09-01,1377.25,BA-47762707
PMT-8135,INV-6135,2024-08-27,1303.06,BA-34127884
PMT-8136,INV-6136,2024-08-31,1492.89,BA-72180288
PMT-8137,INV-6137,2024-08-22,3902.18,BA-27874421
PMT-8138,INV-6138,2024-08-28,3045.77,BA-85437599
PMT-8139,INV-6139,2024-08-22,3891.48,BA-17299905
PMT-8140,INV-6140,2024-08-23,2327.08,BA-31598901
PMT-8141,INV-6141,2024-08-23,5802.64,BA-15417277
PMT-8142,INV-6142,2024-08-29,2979.33,BA-26671921
PMT-8143,INV-6143,2024-08-26,1421.38,BA-23119148
PMT-8144,INV-6144,2024-08-19,5013.58,BA-20091154
PMT-8145,INV-6145,2024-08-25,3191.56,BA-47840444
PMT-8146,INV-6146,2024-08-28,3234.45,BA-36053704
PMT-8147,INV-6147,2024-08-19,2619.33,BA-20855878
PMT-8148,INV-6148,2024-08-23,9282.12,BA-26427528
PMT-8149,INV-6149,2024-08-20,9079.86,BA-31667923
PMT-8150,INV-6150,2024-09-01,640.5,BA-63055826
PMT-8151,INV-6151,2024-09-01,4389.25,BA-17283315
PMT-8152,INV-6152,2024-08-25,9277.4,BA-76644552
PMT-8153,INV-6153,2024-08-23,1489.91,BA-98301822
PMT-8154,INV-6154,2024-08-30,2537.05,BA-55641228
PMT-8155,INV-6155,2024-09-04,3148.91,BA-36752197
PMT-8156,INV-6156,2024-08-22,936.37,BA-62203809
PMT-8157,INV-6157,2024-08-22,6688.18,BA-23664246
PMT-8158,INV-6158,2024-08-27,856.37,BA-45588834
PMT-8159,INV-6159,2024-09-02,1885.81,BA-89531364
PMT-8160,INV-6160,2024-09-04,4571.79,BA-55372513
PMT-8161,INV-6161,2024-08-31,3939.98,BA-98221745
PMT-8162,INV-6162,2024-08-27,1028.5,BA-24624046
PMT-8163,INV-6163,2024-08-19,3269.5,BA-59922283
PMT-8164,INV-6164,2024-08-31,5019.11,BA-37837083
PMT-8165,INV-6165,2024-08-31,711.74,BA-95117226
PMT-8166,INV-6166,2024-08-24,1819.19,BA-47500018
PMT-8167,INV-6167,2024-08-31,1102.14,BA-68866038
PMT-8168,INV-6168,2024-08-19,1432.34,BA-43348445
PMT-8169,INV-6169,2024-08-30,5229.7,BA-95421789
PMT-8170,INV-6170,2024-08-22,1260.98,BA-21754281
PMT-8171,INV-6171,2024-08-29,7209.08,BA-91829239
PMT-8172,INV-6172,2024-08-31,9311.36,BA-26427528
PMT-8173,INV-6173,2024-08-26,10442.99,BA-17626596
PMT-8174,INV-6174,2024-08-23,2593.23,BA-77763630
PMT-8175,INV-6175,2024-08-28,6496.52,BA-93479287
PMT-8176,INV-6176,2024-08-28,524.59,BA-72447903
PMT-8177,INV-6177,2024-08-22,4424.16,BA-31970008
PMT-8178,INV-6178,2024-09-09,2706.64,BA-44785794
PMT-8179,INV-6179,2024-09-09,516.12,BA-17246803
PMT-8180,INV-6180,2024-08-29,398.75,BA-66610985
PMT-8181,INV-6181,2024-08-31,543.52,BA-58530762
PMT-8182,INV-6182,2024-08-25,2846.6,BA-92809450
PMT-8183,INV-6183,2024-08-28,2049.73,BA-57261417
PMT-8184,INV-6184,2024-08-29,1580.95,BA-21535642
PMT-8185,INV-6185,2024-08-29,1360.13,BA-47290936
PMT-8186,INV-6186,2024-09-06,2900.3,BA-16611207
PMT-8187,INV-6187,2024-09-09,449.48,BA-71602021
PMT-8188,INV-6188,2024-09-09,1521.87,BA-20442454
PMT-8189,INV-6189,2024-09-01,5640.61,BA-78754679
PMT-8190,INV-6190,2024-08-25,934.49,BA-80228705
PMT-8191,INV-6191,2024-08-23,4286.35,BA-27241056
PMT-8192,INV-6192,2024-09-10,458.53,BA-18851446
PMT-8193,INV-6193,2024-09-02,470.5,BA-32252095
PMT-8194,INV-6194,2024-09-08,7359.72,BA-62571125
PMT-8195,INV-6195,2024-08-25,3943.26,BA-32252095
PMT-8196,INV-6196,2024-09-08,928.19,BA-48081562
PMT-8197,INV-6197,2024-09-06,2044.44,BA-47437199
PMT-8198,INV-6198,2024-08-26,5874.88,BA-59958791
PMT-8199,INV-6199,2024-08-30,527.48,BA-48535209
PMT-8200,INV-6200,2024-08-29,1678.31,BA-46375806
PMT-8201,INV-6201,2024-09-06,6359.02,BA-62203809
PMT-8202,INV-6202,2024-09-01,10481.78,BA-89737187
PMT-8203,INV-6203,2024-09-05,394.47,BA-60485796
PMT-8204,INV-6204,2024-09-03,514.23,BA-31567766
PMT-8205,INV-6205,2024-08-23,1684.99,BA-34556192
PMT-8206,INV-6206,2024-08-30,4824.93,BA-35811244
PMT-8207,INV-6207,2024-08-26,3408.79,BA-98849207
PMT-8208,INV-6208,2024-09-02,5276.67,BA-79476293
PMT-8209,INV-6209,2024-09-04,3350.66,BA-72265710
PMT-8210,INV-6210,2024-08-30,9089.92,BA-38986082
PMT-8211,INV-6211,2024-09-05,1021.37,BA-31567766
PMT-8212,INV-6212,2024-08-31,2790.0,BA-13099855
PMT-8213,INV-6213,2024-09-03,1774.78,BA-93066261
PMT-8214,INV-6214,2024-09-11,2395.49,BA-64152216
PMT-8215,INV-6215,2024-08-31,2954.93,BA-34570175
PMT-8216,INV-6216,2024-09-05,2466.63,BA-15375567
PMT-8217,INV-6217,2024-08-25,2300.61,BA-48607563
PMT-8218,INV-6218,2024-09-09,1456.93,BA-62148384
PMT-8219,INV-6219,2024-09-10,7731.18,BA-29631149
PMT-8220,INV-6220,2024-09-02,2227.61,BA-76385704
PMT-8221,INV-6221,2024-09-01,1369.64,BA-27665398
PMT-8222,INV-6222,2024-09-08,8852.27,BA-14158247
PMT-8223,INV-6223,2024-09-08,6475.62,BA-28974291
PMT-8224,INV-6224,2024-09-07,4745.25,BA-18322022
PMT-8225,INV-6225,2024-08-24,4726.71,BA-14223373
PMT-8226,INV-6226,2024-08-25,3835.65,BA-95359381
PMT-8227,INV-6227,2024-09-05,5423.38,BA-58877189
PMT-8228,INV-6228,2024-09-07,3467.25,BA-13255679
PMT-8229,INV-6229,2024-08-31,5034.56,BA-47437199
PMT-8230,INV-6230,2024-08-29,2711.85,BA-92106366
PMT-8231,INV-6231,2024-09-08,6268.26,BA-85196458
PMT-8232,INV-6232,2024-09-11,3478.02,BA-55997036
PMT-8233,INV-6233,2024-09-06,1849.85,BA-69812891
PMT-8234,INV-6234,2024-08-30,6261.52,BA-39211874
PMT-8235,INV-6235,2024-08-28,7328.96,BA-22198987
PMT-8236,INV-6236,2024-09-02,6205.48,BA-15313436
PMT-8237,INV-6237,2024-09-08,1917.19,BA-22843161
PMT-8238,INV-6238,2024-08-27,987.58,BA-37216185
PMT-8239,INV-6239,2024-09-03,1210.68,BA-88058491
PMT-8240,INV-6240,2024-09-08,3245.98,BA-84903659
PMT-8241,INV-6241,2024-08-31,4111.16,BA-48699623
PMT-8242,INV-6242,2024-08-25,4280.62,BA-62322971
